id,Item_Outlet_Sales
641,2087.989690550704
642,4313.8883220267135
643,2740.0861461651903
644,1538.0450895767328
645,2065.1063524162246
646,2053.0441606964514
647,2420.333510934834
648,982.6056525928741
649,398.95763592858106
650,1771.2887143554603
651,3732.463622946792
652,1579.6425135088614
653,2509.8067021284864
654,2453.743300314381
655,3306.0074399271357
656,678.2146553398377
657,392.869742345377
658,4007.59272379476
659,3838.796847515217
660,2641.1119958491045
661,2720.4873094246454
662,3187.0602536722845
663,3175.739649933838
664,678.2146553398377
665,1594.5697222470856
666,2442.726161099344
667,1536.082902263818
668,2395.692381464332
669,3160.1438018255385
670,721.0183504513788
671,3226.683592169746
672,3163.915850154509
673,1868.236626877142
674,-12.310343403203623
675,1535.0630879205537
676,1697.735292886806
677,448.2550416314937
678,1688.8381073175206
679,2614.6009863384115
680,1705.673483142318
681,5774.838818792648
682,1950.6705397588992
683,553.8667017012966
684,2169.595642962753
685,2853.6238767913956
686,1885.781569955824
687,2614.6009863384115
688,3175.739649933838
689,-6.928007926660199
690,5656.372897054584
691,1206.0212190190434
692,1886.801384299088
693,2069.495956701333
694,413.09345878951456
695,1573.5851623921924
696,3452.0024583828736
697,662.5315304681113
698,2720.4873094246454
699,2395.692381464332
700,3148.1132346823597
701,1743.8816947883624
702,1560.7240317343203
703,548.4843662247531
704,1677.8066470870247
705,2855.418811840429
706,726.4006859279223
707,3211.9823901421696
708,3170.934841252219
709,2899.730964209973
710,2950.4207837207105
711,2508.0626586571952
712,3256.2194373359134
713,736.7407103842648
714,1530.7005667872745
715,2159.0227910554095
716,2384.7689054278435
717,392.869742345377
718,2644.931826758434
719,661.5117161248472
720,1379.085480536391
721,692.0096819863209
722,405.4215969442769
723,2426.5527861961205
724,2933.585407895913
725,2597.765610513614
726,983.6254669361382
727,1551.7660271355442
728,4771.066789247261
729,2462.6404858836663
730,1536.082902263818
731,1560.7240317343203
732,2717.468752118148
733,424.65619318554764
734,2186.3593971785467
735,1794.5552368688275
736,2950.4207837207105
737,686.1528455953496
738,3239.608805393648
739,1545.8508432224378
740,1769.914107398325
741,1785.9911696875108
742,2581.062671298624
743,2383.125567278082
744,3239.608805393648
745,2027.212815868217
746,3510.4892783661403
747,2920.937267792929
748,3515.8716138426835
749,884.7554708512946
750,5365.301392716625
751,2610.5429425370357
752,2395.692381464332
753,831.5109319296574
754,1952.5321743254747
755,2611.5233932847113
756,1886.6689476892811
757,2058.7801338726986
758,2070.766914254705
759,906.9639890109439
760,3175.739649933838
761,1886.6689476892811
762,2720.4873094246454
763,1380.1052948796553
764,2633.6873460548113
765,1945.2882042823558
766,4066.3128306361737
767,2054.0639750397154
768,1601.8136922902045
769,2249.0678211295917
770,1158.6038595641141
771,2950.4207837207105
772,2592.5157116468786
773,-6.928007926660199
774,407.64504348527254
775,2661.7672025832317
776,2716.506146749771
777,2661.7672025832317
778,2063.0974178700935
779,3773.596286863087
780,1559.493095711273
781,1697.735292886806
782,1102.8644027786765
783,703.6211910239957
784,2364.3898474446737
785,547.3329301257867
786,1350.0818299326095
787,2950.4207837207105
788,709.5653101031248
789,1675.6500181952722
790,2634.1407873317535
791,3226.683592169746
792,552.3454732899651
793,3517.8338011555984
794,1705.673483142318
795,1140.1678622292711
796,3216.464401875872
797,784.344715684837
798,2355.7438050854967
799,530.722298183521
800,1456.1069032419007
801,2922.8753677277487
802,2240.878487663971
803,232.77709096242165
804,1355.4641654091529
805,2678.3778345254973
806,2403.4981351100364
807,2859.0062122679387
808,2453.743300314381
809,2050.4765746122057
810,1869.9660084742907
811,2605.7038007691262
812,1448.7590963276455
813,1380.1052948796553
814,2065.1063524162246
815,2614.3498431283033
816,2451.372203458521
817,3222.77342956885
818,2387.5030479987113
819,2673.3210931798253
820,-6.928007926660199
821,3910.81437638496
822,406.44141128754103
823,1495.2050055092402
824,591.2368609985482
825,1337.9536875243919
826,2431.9351216726636
827,2916.3415961522387
828,637.5068211776932
829,606.6098265548662
830,1318.4138865310497
831,178.3381419764252
832,3175.739649933838
833,1653.4059384203372
834,2070.766914254705
835,2539.9716552337336
836,2653.0725871876048
837,2597.8980471234217
838,2412.1441774692134
839,552.3454732899651
840,3855.6322233400147
841,446.77251672824195
842,478.50197489498197
843,808.7314370257309
844,2464.6026731965812
845,553.8667017012966
846,1839.7874862031
847,762.259440993303
848,1671.5050811192064
849,2450.898124492253
850,2917.1104554605877
851,3515.8716138426835
852,5519.486879207787
853,2617.1568411173807
854,726.4006859279223
855,3536.320620515826
856,1591.7627242580083
857,2518.2280006051315
858,399.52264840736257
859,3199.6290260510746
860,1705.673483142318
861,5263.878077899877
862,1794.9388166887431
863,1198.851699896687
864,1552.7858414788084
865,422.2766619668376
866,5519.486879207787
867,2589.708713657801
868,2101.0977546747276
869,3451.8700217730657
870,2051.0786892587394
871,344.3335376929887
872,973.4496369133718
873,2470.5786761391787
874,2101.0977546747276
875,-6.928007926660199
876,1141.1876765725353
877,1325.3322624432974
878,728.2623204944981
879,814.67555610486
880,1413.9509853924205
881,4545.425130554628
882,2684.921106641731
883,1321.8064134272004
884,3838.796847515217
885,2444.364352916743
886,2696.3741469899855
887,530.722298183521
888,402.05108141300514
889,2403.4981351100364
890,910.600295796825
891,1357.4263527220678
892,1372.1671046241433
893,2934.4292583243423
894,1355.4641654091529
895,3239.608805393648
896,3396.805956053004
897,1680.0125393285514
898,1117.4324666440216
899,1422.2940737589222
900,448.2550416314937
901,1743.8816947883624
902,2070.26693699245
903,437.8718130394041
904,2922.8753677277487
905,2556.8070310585313
906,1902.4845091708144
907,1366.7847691476
908,2681.2592834353377
909,726.4006859279223
910,2492.971326303689
911,68.3883733774685
912,2397.721507164958
913,1722.1220142276998
914,2070.26693699245
915,2644.931826758434
916,553.8667017012966
917,1705.673483142318
918,5732.729343893499
919,1454.390654273814
920,2477.850846379879
921,1440.8209060721335
922,2411.3755063360577
923,1839.7874862031
924,662.5315304681113
925,1510.114269436942
926,1939.0244587874392
927,3192.4425891488277
928,2077.6852901669536
929,1449.9204890104006
930,23.92658230119272
931,5710.736376474691
932,3383.456038011158
933,2059.7240169396814
934,3999.4033903291393
935,1705.673483142318
936,316.71310225823663
937,2064.9739158064167
938,387.2103436001356
939,3515.8716138426835
940,4811.046568589834
941,1681.0323536718156
942,2359.3529183790693
943,418.47579426605796
944,1365.5801027758703
945,406.44141128754103
946,784.344715684837
947,672.8715549244539
948,2454.1792014475986
949,1267.0448880155088
950,3391.6453714767786
951,3815.705761762235
952,1365.5801027758703
953,1778.4582334778167
954,945.8232216618934
955,1301.5785107062522
956,1320.7865990839362
957,2070.26693699245
958,808.7314370257309
959,2438.8053892722714
960,1942.4812062932785
961,3757.780725381553
962,2859.0062122679387
963,692.0096819863209
964,1839.7874862031
965,1705.673483142318
966,1911.4425137695905
967,3194.998443927797
968,2411.3755063360577
969,227.39475548587822
970,4556.878170902882
971,2069.747099911441
972,4813.00875590275
973,2442.726161099344
974,709.5653101031248
975,2631.211618280677
976,1267.0448880155088
977,1886.801384299088
978,2509.8067021284864
979,1738.8249534426902
980,2368.0659662128537
981,1200.7133344632625
982,2445.9375466686765
983,3574.5917206840973
984,2859.0062122679387
985,1364.560288432606
986,2922.8753677277487
987,909.5603162060744
988,1150.3327937342851
989,3380.6029941002694
990,1519.9760587017117
991,1544.5965080131878
992,2458.541722580878
993,3239.608805393648
994,5359.919057240081
995,3175.739649933838
996,2101.0977546747276
997,1705.673483142318
998,2101.0977546747276
999,1346.255017600268
1000,2817.6216598343294
1001,2557.749404028182
1002,2926.3196032694723
1003,3177.2363758865645
1004,1599.952057723629
1005,2875.6168442102044
1006,2934.4292583243423
1007,1666.159165159933
1008,2859.0062122679387
1009,3369.8765953869456
1010,2034.139004402196
1011,413.8685794952842
1012,2399.828506493072
1013,1092.7913371735192
1014,1039.3052889303283
1015,1739.5191736550833
1016,1151.2781571567868
1017,2892.319783425194
1018,2653.577869117611
1019,2663.9342793182996
1020,5367.26358002954
1021,1881.4190488225447
1022,2975.186137659707
1023,397.49352270673705
1024,679.2344696831018
1025,767.6417764698465
1026,3416.759145945702
1027,2859.0062122679387
1028,2395.692381464332
1029,3187.7702170770167
1030,969.0871157800924
1031,1911.4425137695905
1032,2635.6495333677262
1033,1342.8006078719434
1034,1441.9829675899982
1035,5280.488709842142
1036,3710.070972782282
1037,1536.082902263818
1038,4555.726734803915
1039,1886.801384299088
1040,2696.3741469899855
1041,2875.6168442102044
1042,410.5852987973161
1043,5365.301392716625
1044,2070.766914254705
1045,1944.342840859854
1046,387.2103436001356
1047,803.1804542501063
1048,2539.9716552337336
1049,2623.0222848150565
1050,973.4496369133718
1051,1888.6439180584618
1052,388.84748034756024
1053,3239.608805393648
1054,1370.8961470707704
1055,1869.9660084742907
1056,2433.79675623924
1057,2061.86972868542
1058,2875.6168442102044
1059,1767.3124014372647
1060,1839.7874862031
1061,2071.286751335714
1062,2950.4207837207105
1063,718.2113524623015
1064,-6.928007926660199
1065,5578.206986049201
1066,687.1726599386137
1067,3175.739649933838
1068,3488.2451985912053
1069,-12.310343403203623
1070,591.2368609985482
1071,1793.919002345479
1072,1517.3836208121247
1073,1320.7865990839362
1074,3183.5454035795424
1075,3380.9903945714705
1076,687.1726599386137
1077,1885.781569955824
1078,1354.4443510658887
1079,1075.9559613487218
1080,1530.7005667872745
1081,1338.6287895843554
1082,407.43341688954854
1083,3147.212910939519
1084,1087.4090016969758
1085,1744.9015091316267
1086,1739.3532037720308
1087,1197.7501531892144
1088,2134.13609245226
1089,1169.6368172465775
1090,3170.3573144572947
1091,1743.8816947883624
1092,3971.789714435798
1093,3147.212910939519
1094,910.600295796825
1095,2376.188294203867
1096,820.7538787816767
1097,1115.8835991534838
1098,3476.6435878533757
1099,1320.7865990839362
1100,2064.9739158064167
1101,1354.4443510658887
1102,1785.9911696875108
1103,645.6961546433139
1104,800.5421035601101
1105,1490.7770199039105
1106,957.9633530522915
1107,2509.8067021284864
1108,322.1028911323445
1109,2445.9375466686765
1110,1641.0417182795131
1111,2378.8570056395342
1112,725.3808715846582
1113,2922.8753677277487
1114,1886.801384299088
1115,3468.613090325139
1116,2597.8980471234217
1117,1886.801384299088
1118,3251.1626959902414
1119,3263.3565297817213
1120,4007.59272379476
1121,2916.3415961522387
1122,3192.4425891488277
1123,2686.38615834486
1124,2692.91992992037
1125,2575.300189307931
1126,401.0590758109976
1127,695.3039926169432
1128,1314.82648610354
1129,2092.908421209107
1130,3396.805956053004
1131,1079.245125013821
1132,1483.0726281458824
1133,2939.4859996700143
1134,410.28646080043734
1135,1894.5345876100255
1136,1836.7587373137046
1137,4313.8883220267135
1138,1087.4344584794417
1139,2909.4842274446746
1140,1547.403506002265
1141,1767.3124014372647
1142,784.344715684837
1143,2116.9133161562613
1144,2065.384578778162
1145,447.2352272882296
1146,1888.6439180584618
1147,431.4196658066963
1148,1509.9270881394084
1149,404.6630418290936
1150,3536.320620515826
1151,726.4006859279223
1152,3239.608805393648
1153,687.1726599386137
1154,2614.3498431283033
1155,2128.9755078760345
1156,3175.739649933838
1157,2692.827622647646
1158,1398.4804298661338
1159,2116.9133161562613
1160,861.6794725121044
1161,2622.539176593924
1162,3674.5063672752913
1163,1858.8079721485542
1164,405.6828561723577
1165,1869.9660084742907
1166,3463.32306212132
1167,1535.0630879205537
1168,1579.134750132617
1169,1886.801384299088
1170,2101.0977546747276
1171,3239.608805393648
1172,2834.457035659127
1173,1744.9015091316267
1174,1380.1052948796553
1175,1933.6421233108958
1176,914.9426516826179
1177,697.7544563331797
1178,3189.640788709774
1179,2633.6873460548113
1180,1744.9015091316267
1181,2048.681639563172
1182,2089.7474818867267
1183,2450.898124492253
1184,2134.13609245226
1185,662.3990938583044
1186,2169.3537009079405
1187,2095.9278808062163
1188,2848.0827362314503
1189,991.4312205818431
1190,1094.675069313056
1191,495.27701092491674
1192,2918.1302698038517
1193,3068.0016756916316
1194,5365.301392716625
1195,311.3307667816932
1196,391.5728647334149
1197,767.6417764698465
1198,767.6417764698465
1199,1520.995873044976
1200,1830.578338394215
1201,2391.6391730274513
1202,2135.155906795524
1203,2375.168479860603
1204,520.8579509732747
1205,1527.8935687981973
1206,2071.286751335714
1207,3508.6942052643476
1208,657.1491949915678
1209,1562.0855336008601
1210,3192.3502818761035
1211,2387.5030479987113
1212,670.3372841138163
1213,2087.989690550704
1214,2211.4631758070886
1215,1355.4641654091529
1216,3685.4298433117797
1217,1087.4344584794417
1218,1744.9015091316267
1219,1697.735292886806
1220,1268.064702358773
1221,4539.11610286165
1222,2054.0639750397154
1223,1555.6376185617075
1224,382.4087075991305
1225,2676.2169907053803
1226,2094.9080664629523
1227,1129.6002089603326
1228,1373.174948360508
1229,1268.064702358773
1230,973.4496369133718
1231,1555.341696257777
1232,3380.6029941002694
1233,221.92102372246725
1234,407.43341688954854
1235,2661.7672025832317
1236,2509.8067021284864
1237,2445.8051100588686
1238,502.62153371437523
1239,3216.9914113466057
1240,2376.188294203867
1241,3052.60172247478
1242,2043.1404990032272
1243,2922.8753677277487
1244,3830.3345889828843
1245,2617.1568411173807
1246,1839.7874862031
1247,784.344715684837
1248,3209.0532210910933
1249,2153.538139426407
1250,378.8149960360627
1251,3211.9823901421696
1252,1486.4150412639515
1253,1167.813007372999
1254,1744.9015091316267
1255,3510.7225652242873
1256,548.4843662247531
1257,2399.828506493072
1258,3532.482245784949
1259,304.02806040435667
1260,2572.8733378330035
1261,2397.654568777247
1262,2692.407452896225
1263,1301.7109473160592
1264,448.2550416314937
1265,1744.9015091316267
1266,3177.2363758865645
1267,1739.5191736550833
1268,5263.878077899877
1269,448.2550416314937
1270,407.7119818729832
1271,1599.952057723629
1272,1318.4138865310497
1273,378.8149960360627
1274,2606.3193456000668
1275,5496.342475690011
1276,2611.013585910902
1277,2614.6009863384115
1278,1551.7660271355442
1279,910.600295796825
1280,1811.6417559037336
1281,2684.921106641731
1282,2663.7293898961466
1283,553.8667017012966
1284,4313.8883220267135
1285,1268.064702358773
1286,3234.2264699171046
1287,121.6329122991058
1288,974.4694512566359
1289,1388.3644924994164
1290,2504.6576535100903
1291,1700.4397180553508
1292,1681.0323536718156
1293,2407.0129852027785
1294,-6.928007926660199
1295,1351.4590652849126
1296,1852.7314164596178
1297,1373.174948360508
1298,447.2352272882296
1299,2556.8070310585313
1300,1268.064702358773
1301,287.1926845795592
1302,3732.463622946792
1303,1746.8636964445416
1304,1458.6859068049887
